[2026-01-12 16:00:29] ========== Server Started ==========
[2026-01-12 16:00:29] Log file: logs\server_2026-01-12_16-00-29.log
[2026-01-12 16:00:39] Using in-memory registry (no persistence)
[2026-01-12 16:00:57] REGISTER task-client2-68 -> 127.0.0.1:10068 from 127.0.0.1:55726
[2026-01-12 16:00:57] REGISTER task-client2-69 -> 127.0.0.1:10069 from 127.0.0.1:55727
[2026-01-12 16:00:57] REGISTER task-client2-70 -> 127.0.0.1:10070 from 127.0.0.1:55728
[2026-01-12 16:00:57] REGISTER task-client2-71 -> 127.0.0.1:10071 from 127.0.0.1:55729
[2026-01-12 16:00:57] REGISTER task-client2-72 -> 127.0.0.1:10072 from 127.0.0.1:55730
[2026-01-12 16:00:57] REGISTER task-client2-73 -> 127.0.0.1:10073 from 127.0.0.1:55731
[2026-01-12 16:00:57] REGISTER task-client2-74 -> 127.0.0.1:10074 from 127.0.0.1:55732
[2026-01-12 16:00:57] REGISTER task-client2-75 -> 127.0.0.1:10075 from 127.0.0.1:55733
[2026-01-12 16:00:57] REGISTER task-client2-76 -> 127.0.0.1:10076 from 127.0.0.1:55734
[2026-01-12 16:00:57] REGISTER task-client2-77 -> 127.0.0.1:10077 from 127.0.0.1:55735
[2026-01-12 16:00:57] REGISTER task-client2-78 -> 127.0.0.1:10078 from 127.0.0.1:55736
[2026-01-12 16:00:57] REGISTER task-client2-79 -> 127.0.0.1:10079 from 127.0.0.1:55737
[2026-01-12 16:00:57] REGISTER task-client2-80 -> 127.0.0.1:10080 from 127.0.0.1:55738
[2026-01-12 16:00:57] REGISTER task-client2-81 -> 127.0.0.1:10081 from 127.0.0.1:55739
[2026-01-12 16:00:57] REGISTER task-client2-82 -> 127.0.0.1:10082 from 127.0.0.1:55740
[2026-01-12 16:00:57] REGISTER task-client2-83 -> 127.0.0.1:10083 from 127.0.0.1:55741
[2026-01-12 16:00:57] REGISTER task-client2-84 -> 127.0.0.1:10084 from 127.0.0.1:55742
[2026-01-12 16:00:57] REGISTER task-client2-85 -> 127.0.0.1:10085 from 127.0.0.1:55743
[2026-01-12 16:00:57] REGISTER task-client2-86 -> 127.0.0.1:10086 from 127.0.0.1:55744
[2026-01-12 16:00:57] REGISTER task-client2-87 -> 127.0.0.1:10087 from 127.0.0.1:55745
[2026-01-12 16:00:57] REGISTER task-client2-88 -> 127.0.0.1:10088 from 127.0.0.1:55746
[2026-01-12 16:00:57] REGISTER task-client2-89 -> 127.0.0.1:10089 from 127.0.0.1:55747
[2026-01-12 16:00:57] REGISTER task-client2-90 -> 127.0.0.1:10090 from 127.0.0.1:55748
[2026-01-12 16:00:57] REGISTER task-client2-91 -> 127.0.0.1:10091 from 127.0.0.1:55749
[2026-01-12 16:00:57] REGISTER task-client2-92 -> 127.0.0.1:10092 from 127.0.0.1:55750
[2026-01-12 16:00:57] REGISTER task-client2-93 -> 127.0.0.1:10093 from 127.0.0.1:55751
[2026-01-12 16:00:57] REGISTER task-client2-94 -> 127.0.0.1:10094 from 127.0.0.1:55752
[2026-01-12 16:00:57] REGISTER task-client2-95 -> 127.0.0.1:10095 from 127.0.0.1:55753
[2026-01-12 16:00:57] REGISTER task-client2-96 -> 127.0.0.1:10096 from 127.0.0.1:55754
[2026-01-12 16:00:57] REGISTER task-client2-97 -> 127.0.0.1:10097 from 127.0.0.1:55755
[2026-01-12 16:00:57] REGISTER task-client2-98 -> 127.0.0.1:10098 from 127.0.0.1:55756
[2026-01-12 16:00:57] REGISTER task-client2-99 -> 127.0.0.1:10099 from 127.0.0.1:55757
[2026-01-12 16:00:57] REGISTER task-client1-0 -> 127.0.0.1:9000 from 127.0.0.1:55758
[2026-01-12 16:00:57] REGISTER task-client1-1 -> 127.0.0.1:9001 from 127.0.0.1:55759
[2026-01-12 16:00:57] REGISTER task-client1-2 -> 127.0.0.1:9002 from 127.0.0.1:55760
[2026-01-12 16:00:57] REGISTER task-client1-3 -> 127.0.0.1:9003 from 127.0.0.1:55761
[2026-01-12 16:00:57] REGISTER task-client1-4 -> 127.0.0.1:9004 from 127.0.0.1:55762
[2026-01-12 16:00:57] REGISTER task-client1-5 -> 127.0.0.1:9005 from 127.0.0.1:55763
[2026-01-12 16:00:57] REGISTER task-client1-6 -> 127.0.0.1:9006 from 127.0.0.1:55764
[2026-01-12 16:00:57] REGISTER task-client1-7 -> 127.0.0.1:9007 from 127.0.0.1:55765
[2026-01-12 16:00:57] REGISTER task-client1-8 -> 127.0.0.1:9008 from 127.0.0.1:55766
[2026-01-12 16:00:57] REGISTER task-client1-9 -> 127.0.0.1:9009 from 127.0.0.1:55767
[2026-01-12 16:00:57] REGISTER task-client1-10 -> 127.0.0.1:9010 from 127.0.0.1:55768
[2026-01-12 16:00:57] REGISTER task-client1-11 -> 127.0.0.1:9011 from 127.0.0.1:55769
[2026-01-12 16:00:57] REGISTER task-client1-12 -> 127.0.0.1:9012 from 127.0.0.1:55770
[2026-01-12 16:00:57] REGISTER task-client1-13 -> 127.0.0.1:9013 from 127.0.0.1:55771
[2026-01-12 16:00:57] REGISTER task-client1-14 -> 127.0.0.1:9014 from 127.0.0.1:55772
[2026-01-12 16:00:57] REGISTER task-client1-15 -> 127.0.0.1:9015 from 127.0.0.1:55773
[2026-01-12 16:00:57] REGISTER task-client1-16 -> 127.0.0.1:9016 from 127.0.0.1:55774
[2026-01-12 16:00:57] REGISTER task-client1-17 -> 127.0.0.1:9017 from 127.0.0.1:55775
[2026-01-12 16:00:57] REGISTER task-client1-18 -> 127.0.0.1:9018 from 127.0.0.1:55776
[2026-01-12 16:00:57] REGISTER task-client1-19 -> 127.0.0.1:9019 from 127.0.0.1:55777
[2026-01-12 16:00:57] REGISTER task-client1-20 -> 127.0.0.1:9020 from 127.0.0.1:55778
[2026-01-12 16:00:57] REGISTER task-client1-21 -> 127.0.0.1:9021 from 127.0.0.1:55779
[2026-01-12 16:00:57] REGISTER task-client1-22 -> 127.0.0.1:9022 from 127.0.0.1:55780
[2026-01-12 16:00:57] REGISTER task-client1-23 -> 127.0.0.1:9023 from 127.0.0.1:55781
[2026-01-12 16:00:57] REGISTER task-client1-24 -> 127.0.0.1:9024 from 127.0.0.1:55782
[2026-01-12 16:00:57] REGISTER task-client1-25 -> 127.0.0.1:9025 from 127.0.0.1:55783
[2026-01-12 16:00:57] REGISTER task-client1-26 -> 127.0.0.1:9026 from 127.0.0.1:55784
[2026-01-12 16:00:57] REGISTER task-client1-27 -> 127.0.0.1:9027 from 127.0.0.1:55785
[2026-01-12 16:00:57] REGISTER task-client1-28 -> 127.0.0.1:9028 from 127.0.0.1:55786
[2026-01-12 16:00:57] REGISTER task-client1-29 -> 127.0.0.1:9029 from 127.0.0.1:55787
[2026-01-12 16:00:57] REGISTER task-client1-30 -> 127.0.0.1:9030 from 127.0.0.1:55788
[2026-01-12 16:00:57] REGISTER task-client1-31 -> 127.0.0.1:9031 from 127.0.0.1:55789
[2026-01-12 16:00:57] REGISTER task-client1-32 -> 127.0.0.1:9032 from 127.0.0.1:55790
[2026-01-12 16:00:57] REGISTER task-client1-33 -> 127.0.0.1:9033 from 127.0.0.1:55791
[2026-01-12 16:00:57] REGISTER task-client1-34 -> 127.0.0.1:9034 from 127.0.0.1:55792
[2026-01-12 16:00:57] REGISTER task-client1-35 -> 127.0.0.1:9035 from 127.0.0.1:55793
[2026-01-12 16:00:57] REGISTER task-client1-36 -> 127.0.0.1:9036 from 127.0.0.1:55794
[2026-01-12 16:00:57] REGISTER task-client1-37 -> 127.0.0.1:9037 from 127.0.0.1:55795
[2026-01-12 16:00:57] REGISTER task-client1-38 -> 127.0.0.1:9038 from 127.0.0.1:55796
[2026-01-12 16:00:57] REGISTER task-client1-39 -> 127.0.0.1:9039 from 127.0.0.1:55797
[2026-01-12 16:00:57] REGISTER task-client1-40 -> 127.0.0.1:9040 from 127.0.0.1:55798
[2026-01-12 16:00:57] REGISTER task-client1-41 -> 127.0.0.1:9041 from 127.0.0.1:55799
[2026-01-12 16:00:57] REGISTER task-client1-42 -> 127.0.0.1:9042 from 127.0.0.1:55800
[2026-01-12 16:00:57] REGISTER task-client1-43 -> 127.0.0.1:9043 from 127.0.0.1:55801
[2026-01-12 16:00:57] REGISTER task-client1-44 -> 127.0.0.1:9044 from 127.0.0.1:55802
[2026-01-12 16:00:57] REGISTER task-client1-45 -> 127.0.0.1:9045 from 127.0.0.1:55803
[2026-01-12 16:00:57] REGISTER task-client1-46 -> 127.0.0.1:9046 from 127.0.0.1:55804
[2026-01-12 16:00:57] REGISTER task-client1-47 -> 127.0.0.1:9047 from 127.0.0.1:55805
[2026-01-12 16:00:57] REGISTER task-client1-48 -> 127.0.0.1:9048 from 127.0.0.1:55806
[2026-01-12 16:00:57] REGISTER task-client1-49 -> 127.0.0.1:9049 from 127.0.0.1:55807
[2026-01-12 16:00:57] REGISTER task-client1-50 -> 127.0.0.1:9050 from 127.0.0.1:55808
[2026-01-12 16:00:57] REGISTER task-client1-51 -> 127.0.0.1:9051 from 127.0.0.1:55809
[2026-01-12 16:00:57] REGISTER task-client1-52 -> 127.0.0.1:9052 from 127.0.0.1:55810
[2026-01-12 16:00:57] REGISTER task-client1-53 -> 127.0.0.1:9053 from 127.0.0.1:55811
[2026-01-12 16:00:57] REGISTER task-client1-54 -> 127.0.0.1:9054 from 127.0.0.1:55812
[2026-01-12 16:00:57] REGISTER task-client1-55 -> 127.0.0.1:9055 from 127.0.0.1:55813
[2026-01-12 16:00:57] REGISTER task-client1-56 -> 127.0.0.1:9056 from 127.0.0.1:55814
[2026-01-12 16:00:57] REGISTER task-client1-57 -> 127.0.0.1:9057 from 127.0.0.1:55815
[2026-01-12 16:00:57] REGISTER task-client1-58 -> 127.0.0.1:9058 from 127.0.0.1:55816
[2026-01-12 16:00:57] REGISTER task-client1-59 -> 127.0.0.1:9059 from 127.0.0.1:55817
[2026-01-12 16:00:57] REGISTER task-client1-60 -> 127.0.0.1:9060 from 127.0.0.1:55818
[2026-01-12 16:00:57] REGISTER task-client1-61 -> 127.0.0.1:9061 from 127.0.0.1:55819
[2026-01-12 16:00:57] REGISTER task-client1-62 -> 127.0.0.1:9062 from 127.0.0.1:55820
[2026-01-12 16:00:57] REGISTER task-client1-63 -> 127.0.0.1:9063 from 127.0.0.1:55821
[2026-01-12 16:00:57] REGISTER task-client1-64 -> 127.0.0.1:9064 from 127.0.0.1:55822
[2026-01-12 16:00:57] REGISTER task-client1-65 -> 127.0.0.1:9065 from 127.0.0.1:55823
[2026-01-12 16:00:57] REGISTER task-client1-66 -> 127.0.0.1:9066 from 127.0.0.1:55824
[2026-01-12 16:00:57] REGISTER task-client1-67 -> 127.0.0.1:9067 from 127.0.0.1:55825
[2026-01-12 16:00:57] REGISTER task-client1-68 -> 127.0.0.1:9068 from 127.0.0.1:55826
[2026-01-12 16:00:57] REGISTER task-client1-69 -> 127.0.0.1:9069 from 127.0.0.1:55827
[2026-01-12 16:00:57] REGISTER task-client1-70 -> 127.0.0.1:9070 from 127.0.0.1:55828
[2026-01-12 16:00:57] REGISTER task-client1-71 -> 127.0.0.1:9071 from 127.0.0.1:55829
[2026-01-12 16:00:57] REGISTER task-client1-72 -> 127.0.0.1:9072 from 127.0.0.1:55830
[2026-01-12 16:00:57] REGISTER task-client1-73 -> 127.0.0.1:9073 from 127.0.0.1:55831
[2026-01-12 16:00:57] REGISTER task-client1-74 -> 127.0.0.1:9074 from 127.0.0.1:55832
[2026-01-12 16:00:57] REGISTER task-client1-75 -> 127.0.0.1:9075 from 127.0.0.1:55833
[2026-01-12 16:00:57] REGISTER task-client1-76 -> 127.0.0.1:9076 from 127.0.0.1:55834
[2026-01-12 16:00:57] REGISTER task-client1-77 -> 127.0.0.1:9077 from 127.0.0.1:55835
[2026-01-12 16:00:57] REGISTER task-client1-78 -> 127.0.0.1:9078 from 127.0.0.1:55836
[2026-01-12 16:00:57] REGISTER task-client1-79 -> 127.0.0.1:9079 from 127.0.0.1:55837
[2026-01-12 16:00:57] REGISTER task-client1-80 -> 127.0.0.1:9080 from 127.0.0.1:55838
[2026-01-12 16:00:57] REGISTER task-client1-81 -> 127.0.0.1:9081 from 127.0.0.1:55839
[2026-01-12 16:00:57] REGISTER task-client1-82 -> 127.0.0.1:9082 from 127.0.0.1:55840
[2026-01-12 16:00:57] REGISTER task-client1-83 -> 127.0.0.1:9083 from 127.0.0.1:55841
[2026-01-12 16:00:57] REGISTER task-client1-84 -> 127.0.0.1:9084 from 127.0.0.1:55842
[2026-01-12 16:00:57] REGISTER task-client1-85 -> 127.0.0.1:9085 from 127.0.0.1:55843
[2026-01-12 16:00:57] REGISTER task-client1-86 -> 127.0.0.1:9086 from 127.0.0.1:55844
[2026-01-12 16:00:57] REGISTER task-client1-87 -> 127.0.0.1:9087 from 127.0.0.1:55845
[2026-01-12 16:00:57] REGISTER task-client1-88 -> 127.0.0.1:9088 from 127.0.0.1:55846
[2026-01-12 16:00:57] REGISTER task-client1-89 -> 127.0.0.1:9089 from 127.0.0.1:55847
[2026-01-12 16:00:57] REGISTER task-client1-90 -> 127.0.0.1:9090 from 127.0.0.1:55848
[2026-01-12 16:00:57] REGISTER task-client1-91 -> 127.0.0.1:9091 from 127.0.0.1:55849
[2026-01-12 16:00:57] REGISTER task-client1-92 -> 127.0.0.1:9092 from 127.0.0.1:55850
[2026-01-12 16:00:57] REGISTER task-client1-93 -> 127.0.0.1:9093 from 127.0.0.1:55851
[2026-01-12 16:00:57] REGISTER task-client1-94 -> 127.0.0.1:9094 from 127.0.0.1:55852
[2026-01-12 16:00:57] REGISTER task-client1-95 -> 127.0.0.1:9095 from 127.0.0.1:55853
[2026-01-12 16:00:57] REGISTER task-client1-96 -> 127.0.0.1:9096 from 127.0.0.1:55854
[2026-01-12 16:00:57] REGISTER task-client1-97 -> 127.0.0.1:9097 from 127.0.0.1:55855
[2026-01-12 16:00:57] REGISTER task-client1-98 -> 127.0.0.1:9098 from 127.0.0.1:55856
[2026-01-12 16:00:57] REGISTER task-client1-99 -> 127.0.0.1:9099 from 127.0.0.1:55857
[2026-01-12 16:00:57] REGISTER task-client0-0 -> 127.0.0.1:8000 from 127.0.0.1:55858
[2026-01-12 16:00:57] REGISTER task-client0-1 -> 127.0.0.1:8001 from 127.0.0.1:55859
[2026-01-12 16:00:57] REGISTER task-client0-2 -> 127.0.0.1:8002 from 127.0.0.1:55860
[2026-01-12 16:00:57] REGISTER task-client0-3 -> 127.0.0.1:8003 from 127.0.0.1:55861
[2026-01-12 16:00:57] REGISTER task-client0-4 -> 127.0.0.1:8004 from 127.0.0.1:55862
[2026-01-12 16:00:57] REGISTER task-client0-5 -> 127.0.0.1:8005 from 127.0.0.1:55863
[2026-01-12 16:00:57] REGISTER task-client0-6 -> 127.0.0.1:8006 from 127.0.0.1:55864
[2026-01-12 16:00:57] REGISTER task-client0-7 -> 127.0.0.1:8007 from 127.0.0.1:55865
[2026-01-12 16:00:57] REGISTER task-client0-8 -> 127.0.0.1:8008 from 127.0.0.1:55866
[2026-01-12 16:00:57] REGISTER task-client0-9 -> 127.0.0.1:8009 from 127.0.0.1:55867
[2026-01-12 16:00:57] REGISTER task-client0-10 -> 127.0.0.1:8010 from 127.0.0.1:55868
[2026-01-12 16:00:57] REGISTER task-client0-11 -> 127.0.0.1:8011 from 127.0.0.1:55869
[2026-01-12 16:00:57] REGISTER task-client0-12 -> 127.0.0.1:8012 from 127.0.0.1:55870
[2026-01-12 16:00:57] REGISTER task-client0-13 -> 127.0.0.1:8013 from 127.0.0.1:55871
[2026-01-12 16:00:57] REGISTER task-client0-14 -> 127.0.0.1:8014 from 127.0.0.1:55872
[2026-01-12 16:00:57] REGISTER task-client0-15 -> 127.0.0.1:8015 from 127.0.0.1:55873
[2026-01-12 16:00:57] REGISTER task-client0-16 -> 127.0.0.1:8016 from 127.0.0.1:55874
[2026-01-12 16:00:57] REGISTER task-client0-17 -> 127.0.0.1:8017 from 127.0.0.1:55875
[2026-01-12 16:00:57] REGISTER task-client0-18 -> 127.0.0.1:8018 from 127.0.0.1:55876
[2026-01-12 16:00:57] REGISTER task-client0-19 -> 127.0.0.1:8019 from 127.0.0.1:55877
[2026-01-12 16:00:57] REGISTER task-client0-20 -> 127.0.0.1:8020 from 127.0.0.1:55878
[2026-01-12 16:00:57] REGISTER task-client0-21 -> 127.0.0.1:8021 from 127.0.0.1:55879
[2026-01-12 16:00:57] REGISTER task-client0-22 -> 127.0.0.1:8022 from 127.0.0.1:55880
[2026-01-12 16:00:57] REGISTER task-client0-23 -> 127.0.0.1:8023 from 127.0.0.1:55881
[2026-01-12 16:00:57] REGISTER task-client0-24 -> 127.0.0.1:8024 from 127.0.0.1:55882
[2026-01-12 16:00:57] REGISTER task-client0-25 -> 127.0.0.1:8025 from 127.0.0.1:55883
[2026-01-12 16:00:57] REGISTER task-client0-26 -> 127.0.0.1:8026 from 127.0.0.1:55884
[2026-01-12 16:00:57] REGISTER task-client0-27 -> 127.0.0.1:8027 from 127.0.0.1:55885
[2026-01-12 16:00:57] REGISTER task-client0-28 -> 127.0.0.1:8028 from 127.0.0.1:55886
[2026-01-12 16:00:57] REGISTER task-client0-29 -> 127.0.0.1:8029 from 127.0.0.1:55887
[2026-01-12 16:00:57] REGISTER task-client0-30 -> 127.0.0.1:8030 from 127.0.0.1:55888
[2026-01-12 16:00:57] REGISTER task-client0-31 -> 127.0.0.1:8031 from 127.0.0.1:55889
[2026-01-12 16:00:57] REGISTER task-client0-32 -> 127.0.0.1:8032 from 127.0.0.1:55890
[2026-01-12 16:00:57] REGISTER task-client0-33 -> 127.0.0.1:8033 from 127.0.0.1:55891
[2026-01-12 16:00:57] REGISTER task-client0-34 -> 127.0.0.1:8034 from 127.0.0.1:55892
[2026-01-12 16:00:57] REGISTER task-client0-35 -> 127.0.0.1:8035 from 127.0.0.1:55893
[2026-01-12 16:00:57] REGISTER task-client0-36 -> 127.0.0.1:8036 from 127.0.0.1:55894
[2026-01-12 16:00:57] REGISTER task-client0-37 -> 127.0.0.1:8037 from 127.0.0.1:55895
[2026-01-12 16:00:57] REGISTER task-client0-38 -> 127.0.0.1:8038 from 127.0.0.1:55896
[2026-01-12 16:00:57] REGISTER task-client0-39 -> 127.0.0.1:8039 from 127.0.0.1:55897
[2026-01-12 16:00:57] REGISTER task-client0-40 -> 127.0.0.1:8040 from 127.0.0.1:55898
[2026-01-12 16:00:57] REGISTER task-client0-41 -> 127.0.0.1:8041 from 127.0.0.1:55899
[2026-01-12 16:00:57] REGISTER task-client0-42 -> 127.0.0.1:8042 from 127.0.0.1:55900
[2026-01-12 16:00:57] REGISTER task-client0-43 -> 127.0.0.1:8043 from 127.0.0.1:55901
[2026-01-12 16:00:57] REGISTER task-client0-44 -> 127.0.0.1:8044 from 127.0.0.1:55902
[2026-01-12 16:00:57] REGISTER task-client0-45 -> 127.0.0.1:8045 from 127.0.0.1:55903
[2026-01-12 16:00:57] REGISTER task-client0-46 -> 127.0.0.1:8046 from 127.0.0.1:55904
[2026-01-12 16:00:57] REGISTER task-client0-47 -> 127.0.0.1:8047 from 127.0.0.1:55905
[2026-01-12 16:00:57] REGISTER task-client0-48 -> 127.0.0.1:8048 from 127.0.0.1:55906
[2026-01-12 16:00:57] REGISTER task-client0-49 -> 127.0.0.1:8049 from 127.0.0.1:55907
[2026-01-12 16:00:57] REGISTER task-client0-50 -> 127.0.0.1:8050 from 127.0.0.1:55908
[2026-01-12 16:00:57] REGISTER task-client0-51 -> 127.0.0.1:8051 from 127.0.0.1:55909
[2026-01-12 16:00:57] REGISTER task-client0-52 -> 127.0.0.1:8052 from 127.0.0.1:55910
[2026-01-12 16:00:57] REGISTER task-client0-53 -> 127.0.0.1:8053 from 127.0.0.1:55911
[2026-01-12 16:00:57] REGISTER task-client0-54 -> 127.0.0.1:8054 from 127.0.0.1:55912
[2026-01-12 16:00:57] REGISTER task-client0-55 -> 127.0.0.1:8055 from 127.0.0.1:55913
